                              | |                              |      |          |    |      | SDSS-DR6 u  | SDSS-DR6 u  | SDSS-DR6 g  | SDSS-DR6 g  | SDSS-DR6 r  | SDSS-DR6 r  | SDSS-DR6 i  | SDSS-DR6 i  | SDSS-DR6 z  | SDSS-DR6 z  |    FIRST    |    FIRST    
      Input Object Name       | |         Object Name          |Object| Redshift | z  |Mag./ |   PSF AB    |   PSF AB    |   PSF AB    |   PSF AB    |   PSF AB    |   PSF AB    |   PSF AB    |   PSF AB    |   PSF AB    |   PSF AB    |   1.4 GHz   |   1.4 GHz   
                              | | (* Hover for Essential Note) | Type |          |Qual|Filter|  Pub-flux   | Homog-flux  |  Pub-flux   | Homog-flux  |  Pub-flux   | Homog-flux  |  Pub-flux   | Homog-flux  |  Pub-flux   | Homog-flux  |  Pub-flux   | Homog-flux  
                              | |                              |      |          |    |      |  asinh mag  |  W/m^2/Hz   |  asinh mag  |  W/m^2/Hz   |  asinh mag  |  W/m^2/Hz   |  asinh mag  |  W/m^2/Hz   |  asinh mag  |  W/m^2/Hz   |   milliJy   |  W/m^2/Hz    
1RXSJ134357.9+575426          | |SDSS J134357.61+575442.4      |QSO   |  0.932444|    | 19.3g|       19.510|     5.92E-31|       19.274|     7.09E-31|       19.033|     8.85E-31|       19.070|     8.55E-31|       19.070|     8.39E-31|             |             
PMNJ1344-1723                 | |WISE J134414.40-172340.2      |QSO   |  2.490000|    | 19.5R|             |             |             |             |             |             |             |             |             |             |             |             
B31343+451                    |*|B3 1343+451                   |QSO   |  2.534000|    | 20.8g|       21.598|     8.61E-32|       20.803|     1.73E-31|       20.362|     2.60E-31|       20.015|     3.58E-31|       19.689|     4.73E-31|             |             
TXS1343+073                   |*|WISE J134549.31+070631.2      |QSO   |  1.093300|    | 20.0g|       19.993|     3.79E-31|       20.024|     3.55E-31|       19.718|     4.71E-31|       19.755|     4.55E-31|       19.624|     5.03E-31|             |             
PMNJ1347-3750                 | |WISE J134740.43-375036.5      |QSO   |  1.300000|    |      |             |             |             |             |             |             |             |             |             |             |             |             
PKS1346-112                   | |[HB89] 1346-112               |QSO   |  0.340000|    |   18.|             |             |             |             |             |             |             |             |             |             |             |             
B21348+30B                    |*|B2 1348+30B                   |QSO   |  0.711515|    | 17.5i|       18.797|     1.14E-30|       18.248|     1.82E-30|       17.847|     2.64E-30|       17.549|     3.47E-30|       17.267|     4.42E-30|             |             
PKS1348+007                   | |PKS 1348+007                  |QSO   |  2.084000|    | 21.92|       23.110|     2.02E-32|       22.394|     3.98E-32|       22.436|     3.80E-32|       22.174|     4.82E-32|       21.616|     7.18E-32|             |             
PKS1352-104                   | |[HB89] 1352-104               |QSO   |  0.332000|    | 16.4R|             |             |             |             |             |             |             |             |             |             |             |             
S51357+76                     | |WISE J135755.39+764321.1      |QSO   |  1.585000|    |  19.0|             |             |             |             |             |             |             |             |             |             |             |             
87GB135720.6+555936           | |WISE J135905.74+554429.4      |QSO   |  1.014000|    | 20.4g|       20.579|     2.21E-31|       20.422|     2.46E-31|       20.042|     3.49E-31|       20.013|     3.59E-31|       20.018|     3.49E-31|             |             
PKS1356+022                   | |[HB89] 1356+022               |QSO   |  1.325654|    | 17.6g|       17.668|     3.23E-30|       17.577|     3.38E-30|       17.380|     4.06E-30|       17.355|     4.15E-30|       17.379|     3.99E-30|             |             
PKSB1406-076                  | |[HB89] 1406-076               |QSO   |  1.494000|    |  18.4|             |             |             |             |             |             |             |             |             |             |             |             
PKSB1412-096                  | |WISE J141520.82-095558.2      |QSO   |  2.001000|    |  17.5|             |             |             |             |             |             |             |             |             |             |             |             
B31417+385                    | |[HB89] 1417+385               |QSO   |  1.829579|    | 19.4g|       19.505|     5.94E-31|       19.401|     6.30E-31|       19.290|     6.98E-31|       18.960|     9.46E-31|       18.868|     1.01E-30|       662.63|     6.63E-27
OQ334                         | |[HB89] 1420+326               |QSO   |  0.681889|    | 19.1g|       19.657|     5.17E-31|       19.133|     8.07E-31|       19.185|     7.69E-31|       19.086|     8.43E-31|       18.918|     9.65E-31|       426.82|     4.27E-27
PKS1418-782                   | |PKS 1418-782                  |RadioS|          |    |      |             |             |             |             |             |             |             |             |             |             |             |             
PKSB1424-418                  | |[HB89] 1424-418               |QSO   |  1.522000|    |  17.7|             |             |             |             |             |             |             |             |             |             |             |             
B31432+422                    | |B3 1432+422                   |QSO   |  1.240000|    | 17.80|       20.369|     2.68E-31|       19.902|     3.97E-31|       19.451|     6.02E-31|       19.224|     7.42E-31|       18.940|     9.46E-31|             |             
OQ253                         | |PKS 1432+200                  |QSO   |  1.382000|    |  20.0|       19.963|     3.90E-31|       20.127|     3.23E-31|       19.700|     4.79E-31|       19.648|     5.02E-31|       19.485|     5.72E-31|             |             
PKSB1434+235                  | |PKS 1434+235                  |QSO   |  1.547438|    | 19.1g|       19.329|     6.99E-31|       19.028|     8.89E-31|       18.906|     9.95E-31|       18.699|     1.20E-30|       18.608|     1.28E-30|             |             
B21436+37B                    | |B2 1436+37B                   |QSO   |  2.401000|    | 19.77|       22.836|     2.66E-32|       21.420|     9.81E-32|       21.523|     8.91E-32|       21.381|     1.01E-31|       21.229|     1.09E-31|       362.13|     3.62E-27
PKS1441+25                    |*|PKS 1441+25                   |QSO   |  0.062000|    |  19.5|       20.173|     3.21E-31|       19.709|     4.75E-31|       19.374|     6.46E-31|       19.174|     7.77E-31|       18.954|     9.33E-31|             |             
TXS1448+093                   | |SDSS J145031.17+091027.9      |QSO   |  2.611000|    | 20.1R|       20.866|     1.70E-31|       20.100|     3.31E-31|       19.683|     4.86E-31|       19.434|     6.11E-31|       18.977|     9.14E-31|             |             
CLASSJ1454+1623               | |                              |      |          |    |      |             |             |             |             |             |             |             |             |             |             |             |             
PKS1451-375                   | |[HB89] 1451-375               |QSO   |  0.314054|    | 16.1R|             |             |             |             |             |             |             |             |             |             |             |             
PKS1454-354                   |*|PKS 1454-354                  |QSO   |  1.424000|    | 19.5B|             |             |             |             |             |             |             |             |             |             |             |             
PKS1502+106                   |*|[HB89] 1502+106               |QSO   |  1.838306|    | 18.6g|       18.897|     1.04E-30|       18.534|     1.40E-30|       18.221|     1.87E-30|       17.848|     2.64E-30|       17.579|     3.31E-30|             |             
B21504+37                     | |B2 1504+37                    |G     |  0.671500|    |  21.2|       24.343|     2.87E-33|       23.225|     1.80E-32|       22.024|     5.60E-32|       21.168|     1.23E-31|       20.275|     2.74E-31|       786.15|     7.86E-27
PKS1508-05                    | |[HB89] 1508-055               |QSO   |  1.185000|    | 17.21|             |             |             |             |             |             |             |             |             |             |             |             
PKS1509+022                   | |PKS 1509+022                  |G     |  0.219915|    | 18.5g|       19.295|     7.21E-31|       18.717|     1.18E-30|       18.002|     2.29E-30|       17.556|     3.45E-30|       17.290|     4.33E-30|             |             
PKS1510-08                    |*|[HB89] 1510-089 NED02         |QSO   |  0.360000|    | 18.2b|             |             |             |             |             |             |             |             |             |             |             |             
PKS1511-100                   | |[HB89] 1511-100               |QSO   |  1.513000|    | 18.5B|             |             |             |             |             |             |             |             |             |             |             |             
PKS1510-324                   |*|PKS 1510-324                  |VisS  |  1.153000|    | 19.8R|             |             |             |             |             |             |             |             |             |             |             |             
MG2J151421+2930               | |SDSS J151420.88+293103.5      |QSO   |  1.629200|    | 19.4g|       19.628|     5.31E-31|       19.429|     6.14E-31|       19.384|     6.40E-31|       19.161|     7.86E-31|       19.181|     7.57E-31|             |             
NVSSJ151436+445003            | |WISE J151436.64+445004.2      |QSO   |  0.570338|    | 19.2g|       19.966|     3.89E-31|       19.256|     7.20E-31|       18.644|     1.27E-30|       18.157|     1.98E-30|       17.874|     2.53E-30|             |             
B31518+423                    |*|B3 1518+423                   |G     |  0.484000|    | 18.0R|             |             |             |             |             |             |             |             |             |             |             |             
B31520+437                    | |B3 1520+437                   |QSO   |  2.174594|    | 19.0g|       19.277|     7.33E-31|       19.016|     8.99E-31|       18.878|     1.02E-30|       18.813|     1.08E-30|       18.585|     1.31E-30|             |             
B21520+31                     |*|B2 1520+31                    |QSO   |  1.487000|    | 19.8R|       20.622|     2.12E-31|       20.183|     3.07E-31|       19.795|     4.39E-31|       19.507|     5.72E-31|       19.428|     6.03E-31|       360.13|     3.60E-27
PKS1532+01                    | |[HB89] 1532+016               |QSO   |  1.435000|    | 18.65|       19.634|     5.28E-31|       19.571|     5.39E-31|       19.261|     7.17E-31|       19.125|     8.13E-31|       19.173|     7.63E-31|             |             
MG2J153938+2744               |*|WISE J153939.13+274438.2      |QSO   |  2.084000|    | 18.7g|             |             |             |             |             |             |             |             |             |             |             |             
MG1J154207+1110               | |SDSS J154200.60+111037.2      |*     |  2.756644|SPEC| 21.2g|       22.170|     5.05E-32|       21.151|     1.26E-31|       20.843|     1.67E-31|       20.718|     1.87E-31|       21.363|     9.47E-32|             |             
PKS1546+027                   | |[HB89] 1546+027               |QSO   |  0.414375|    | 17.3g|       17.605|     3.42E-30|       17.263|     4.52E-30|       17.267|     4.50E-30|       17.061|     5.44E-30|       16.599|     8.17E-30|             |             
4C+05.64                      | |[HB89] 1548+056               |QSO   |  1.422000|    | 18.4g|       18.899|     1.04E-30|       18.642|     1.27E-30|       18.265|     1.79E-30|       17.997|     2.30E-30|       17.747|     2.84E-30|             |             
PKS1550-242                   |*|PKS 1550-242                  |RadioS|  0.332000|    |      |             |             |             |             |             |             |             |             |             |             |             |             
PKS1551+130                   |*|[HB89] 1551+130               |QSO   |  1.290000|    | 17.65|       17.509|     3.74E-30|       17.401|     3.98E-30|       17.238|     4.62E-30|       17.204|     4.77E-30|       17.182|     4.78E-30|             |             
GB6J1604+5714                 | |WISE J160437.35+571436.6      |QSO   |  0.720000|    |  17.1|       18.266|     1.86E-30|       17.893|     2.53E-30|       17.850|     2.63E-30|       17.911|     2.49E-30|       17.767|     2.79E-30|             |             
4C+15.54                      |*|[HB89] 1604+159               |QSO   |  0.496522|    | 19.8g|       20.420|     2.56E-31|       19.874|     4.08E-31|       19.367|     6.50E-31|       18.918|     9.84E-31|       18.527|     1.38E-30|             |             
4C+10.45                      | |4C +10.45                     |QSO   |  1.226000|    | 18.4g|       18.655|     1.30E-30|       18.483|     1.47E-30|       18.184|     1.93E-30|       18.076|     2.14E-30|       18.020|     2.21E-30|             |             
OS319                         | |[HB89] 1611+343               |QSO   |  1.399149|    | 17.7g|       17.605|     3.42E-30|       17.632|     3.22E-30|       17.312|     4.32E-30|       17.210|     4.74E-30|       17.095|     5.18E-30|      3616.36|     3.62E-26
TXS1614+473                   |*|B3 1614+473                   |G     |  0.198680|    | 18.0g|       18.846|     1.09E-30|       18.300|     1.74E-30|       17.697|     3.03E-30|       17.332|     4.24E-30|       17.057|     5.36E-30|             |             
MG4J161600+4632               | |WISE J161603.77+463225.4      |QSO   |  0.952058|    | 19.6g|       19.720|     4.87E-31|       19.591|     5.29E-31|       19.371|     6.48E-31|       19.393|     6.35E-31|       19.311|     6.71E-31|             |             
PKS1610-77                    | |[HB89] 1610-771               |QSO   |  1.710000|    |   19.|             |             |             |             |             |             |             |             |             |             |             |             
TXS1616+517                   |*|SDSS J161729.46+514020.3      |QSO   |  2.558300|    | 20.5g|       21.334|     1.10E-31|       20.457|     2.38E-31|       20.282|     2.80E-31|       20.254|     2.87E-31|       20.077|     3.30E-31|             |             
PKS1622-253                   | |PKS 1622-253                  |QSO   |  0.786000|    |  21.9|             |             |             |             |             |             |             |             |             |             |             |             
B31624+414                    | |B3 1624+414                   |UvES  |  2.175000|PHOT|      |       19.834|     4.39E-31|       19.424|     6.17E-31|       19.276|     7.07E-31|       19.157|     7.89E-31|       18.941|     9.45E-31|        76.00|     7.60E-28
4C+41.32                      | |[HB89] 1624+416               |QSO   |  2.550000|    | 21.7g|       24.220|     4.13E-33|       22.943|     2.37E-32|       22.263|     4.47E-32|       21.739|     7.26E-32|       21.734|     6.25E-32|      1726.70|     1.73E-26
PKS1622-29                    | |PKS 1622-29                   |QSO   |  0.815000|    | 19.5V|             |             |             |             |             |             |             |             |             |             |             |             
4C+38.41                      | |[HB89] 1633+382               |QSO   |  1.813091|    | 17.7g|       17.775|     2.92E-30|       17.691|     3.05E-30|       17.651|     3.16E-30|       17.390|     4.02E-30|       17.275|     4.39E-30|      2695.25|     2.70E-26
4C+47.44                      | |[HB89] 1636+473               |QSO   |  0.740000|    |  17.5|       19.960|     3.91E-31|       19.310|     6.86E-31|       19.278|     7.06E-31|       19.327|     6.75E-31|       18.916|     9.67E-31|             |             
OS562                         | |[HB89] 1637+574               |QSO   |  0.750600|    | 17.0V|             |             |             |             |             |             |             |             |             |             |             |             
MG4J163918+4127               | |2MASS J16391577+4128335       |QSO   |  0.690402|    | 19.2g|       19.515|     5.89E-31|       19.133|     8.07E-31|       19.044|     8.76E-31|       18.903|     9.97E-31|       18.723|     1.16E-30|        92.04|     9.20E-28
NRAO512                       |*|[HB89] 1638+398               |QSO   |  1.660000|    |  18.5|       20.096|     3.45E-31|       19.828|     4.25E-31|       19.553|     5.48E-31|       19.219|     7.45E-31|       18.860|     1.02E-30|      1111.21|     1.11E-26
3C345                         | |3C 345                        |QSO   |  0.592800|    | 16.6g|       16.910|     6.49E-30|       16.571|     8.54E-30|       16.463|     9.44E-30|       16.285|     1.11E-29|       16.134|     1.25E-29|      6598.71|     6.60E-26
TXS1645+635                   | |WISE J164558.54+633010.8      |QSO   |  2.379000|    |  19.4|       20.466|     2.45E-31|       19.809|     4.33E-31|       19.912|     3.94E-31|       19.928|     3.88E-31|       19.531|     5.48E-31|             |             
MG1J165034+0824               | |WISE J165037.55+082452.3      |QSO   |  1.965000|    | 19.0R|             |             |             |             |             |             |             |             |             |             |             |             
87GB165604.4+601702           | |WISE J165648.23+601216.5      |QSO   |  0.623000|    | 18.14|             |             |             |             |             |             |             |             |             |             |             |             
4C+48.41                      | |4C +48.41                     |QSO   |  1.669000|    |  21.6|       24.535|     9.70E-34|       22.742|     2.87E-32|       21.893|     6.32E-32|       21.011|     1.43E-31|       20.649|     1.93E-31|             |             
4C+26.51                      | |[HB89] 1657+265               |QSO   |  0.793134|    | 18.2g|       18.663|     1.29E-30|       18.172|     1.96E-30|       18.171|     1.96E-30|       18.287|     1.76E-30|       18.068|     2.11E-30|             |             
TXS1700+685                   |*|WISE J170009.29+683007.0      |G     |  0.301000|    | 17.08|             |             |             |             |             |             |             |             |             |             |             |             
MRC1659-621                   | |WISE J170336.54-621239.7      |VisS  |  1.754700|    | 18.7B|             |             |             |             |             |             |             |             |             |             |             |             
B31708+433                    | |B3 1708+433                   |QSO   |  1.027000|    | 19.6g|       20.247|     3.00E-31|       19.591|     5.29E-31|       19.021|     8.95E-31|       18.649|     1.26E-30|       18.257|     1.77E-30|             |             
S41716+68                     |*|[HB89] 1716+686               |QSO   |  0.777000|    |  18.5|       19.281|     7.30E-31|       18.623|     1.29E-30|       17.946|     2.41E-30|       17.542|     3.49E-30|       17.230|     4.57E-30|             |             
TXS1720+102                   |*|WISE J172244.57+101335.8      |QSO   |  0.732000|    |      |             |             |             |             |             |             |             |             |             |             |             |             
GB6J1722+6105                 |*|SDSS J172240.06+610559.9      |QSO   |  2.058000|    |  19.9|       19.471|     6.13E-31|       19.191|     7.65E-31|       19.111|     8.23E-31|       19.063|     8.61E-31|       18.871|     1.01E-30|             |             
S41722+40                     | |B2 1722+40                    |QSO   |  1.049000|    |  21.0|             |             |             |             |             |             |             |             |             |             |       502.95|     5.03E-27
S41726+45                     | |B3 1726+455                   |QSO   |  0.717000|    |  19.0|             |             |             |             |             |             |             |             |             |             |             |             
PKS1725+123                   | |PKS 1725+123                  |QSO   |  0.588000|    |  20.0|             |             |             |             |             |             |             |             |             |             |             |             
PKS1725+044                   | |[HB89] 1725+044               |QSO   |  0.296000|    | 16.99|             |             |             |             |             |             |             |             |             |             |             |             
PKS1728+004                   |*|PKS 1728+004                  |QSO   |  1.335000|    | 19.5B|             |             |             |             |             |             |             |             |             |             |             |             
PKS1730-13                    | |[HB89] 1730-130               |QSO   |  0.902000|    |  18.5|             |             |             |             |             |             |             |             |             |             |             |             
B21732+38A                    | |B2 1732+38A                   |QSO   |  0.970000|    |  19.0|             |             |             |             |             |             |             |             |             |             |             |             
MG1J173624+0632               | |LQAC 264+006 001              |QSO   |  2.387000|    | 19.1R|             |             |             |             |             |             |             |             |             |             |             |             
S41738+49                     | |[HB89] 1738+499               |QSO   |  1.545000|    |   19.|             |             |             |             |             |             |             |             |             |             |             |             
S41738+47                     |*|[HB89] 1738+476               |QSO   |  0.950000|    |  18.5|             |             |             |             |             |             |             |             |             |             |             |             
4C+51.37                      | |[HB89] 1739+522               |QSO   |  1.375000|    |  18.5|             |             |             |             |             |             |             |             |             |             |             |             
PKS1741-03                    | |[HB89] 1741-038               |QSO   |  1.054000|    |  18.6|             |             |             |             |             |             |             |             |             |             |             |             
MG2J174803+3403               | |2MASS J17480582+3404013       |QSO   |  2.763000|    | 19.1R|             |             |             |             |             |             |             |             |             |             |             |             
S41800+44                     | |[HB89] 1800+440               |QSO   |  0.663000|    | 17.9V|             |             |             |             |             |             |             |             |             |             |             |             
TXS1801+036                   | |WISE J180356.26+034107.3      |G     |          |    |    17|             |             |             |             |             |             |             |             |             |             |             |             
PMNJ1808-5011                 | |LQAC 272-050 001              |QSO   |  1.606000|    |  20.4|             |             |             |             |             |             |             |             |             |             |             |             
MG1J181841+0903               | |WISE J181840.06+090346.3      |RadioS|  0.354000|    |      |             |             |             |             |             |             |             |             |             |             |             |             
S41842+68                     |*|[HB89] 1842+681               |QSO   |  0.472000|    |  17.9|             |             |             |             |             |             |             |             |             |             |             |             
B21846+32A                    |*|B2 1846+32A                   |QSO   |  0.798000|    | 18.7R|             |             |             |             |             |             |             |             |             |             |             |             
S41849+67                     |*|WISE J184916.08+670541.5      |QSO   |  0.657000|    | 17.9B|             |             |             |             |             |             |             |             |             |             |             |             
S41851+48                     | |WISE J185228.55+485547.6      |QSO   |  1.250000|   :|  19.0|             |             |             |             |             |             |             |             |             |             |             |             
PMNJ1903-6749                 | |WISE J190301.23-674935.6      |QSO   |  0.255000|    | 18.9B|             |             |             |             |             |             |             |             |             |             |             |             
PKSB1908-201                  |*|2MASS J19110965-2006551       |QSO   |  1.119000|1LIN| 18.9V|             |             |             |             |             |             |             |             |             |             |             |             
PKS1903-80                    |*|[HB89] 1903-802               |QSO   |  0.500000|    |   19.|             |             |             |             |             |             |             |             |             |             |             |             
TXS1920-211                   | |WISE J192332.17-210433.3      |QSO   |  0.874000|1LIN| 17.2V|             |             |             |             |             |             |             |             |             |             |             |             
PKSB1921-293                  |*|[HB89] 1921-293               |QSO   |  0.352627|    | 18.2V|             |             |             |             |             |             |             |             |             |             |             |             
PKS1929-457                   | |[HB89] 1929-457               |QSO   |  0.652000|    |  19.5|             |             |             |             |             |             |             |             |             |             |             |             
PKS1933-400                   |*|PKS 1933-400                  |QSO   |  0.965000|    |  18.0|             |             |             |             |             |             |             |             |             |             |             |             
TXS1951-115                   | |WISE J195441.15-112322.6      |QSO   |  0.683000|    | 19.0R|             |             |             |             |             |             |             |             |             |             |             |             
PKS1953-325                   | |[HB89] 1953-325               |QSO   |  1.242000|    |  20.5|             |             |             |             |             |             |             |             |             |             |             |             
PKS1954-388                   | |[HB89] 1954-388               |QSO   |  0.630000|    | 17.07|             |             |             |             |             |             |             |             |             |             |             |             
PMNJ1959-4246                 | |WISE J195913.19-424608.5      |QSO   |  2.174000|    | 19.7R|             |             |             |             |             |             |             |             |             |             |             |             
PMNJ2000-2931                 | |WISEP J200016.96-293026.2     |RadioS|          |    |      |             |             |             |             |             |             |             |             |             |             |             |             
PKS1958-179                   | |[HB89] 1958-179               |QSO   |  0.650000|    | 17.46|             |             |             |             |             |             |             |             |             |             |             |             
TXS2002-233                   |*|WISE J200556.60-231027.3      |QSO   |  0.830100|   :|  19.3|             |             |             |             |             |             |             |             |             |             |             |             
TXS2007+659                   | |WISE J200728.76+660722.5      |QSO   |  1.325000|    |  16.4|             |             |             |             |             |             |             |             |             |             |             |             
PMNJ2023-1140                 | |WISE J202336.67-113957.5      |RadioS|  0.698000|    |      |             |             |             |             |             |             |             |             |             |             |             |             
PKS2021-330                   |*|[HB89] 2021-330               |QSO   |  1.470000|    | 16.30|             |             |             |             |             |             |             |             |             |             |             |             
PKS2023-07                    | |PKS 2023-07                   |QSO   |  1.388000|    |  18.5|             |             |             |             |             |             |             |             |             |             |             |             
TXS2027-065                   | |WISE J203015.14-062214.8      |RadioS|  0.671000|    |      |             |             |             |             |             |             |             |             |             |             |             |             
TXS2032+117                   | |2MASX J20343744+1154331       |QSO   |  0.607000|    | 17.0B|             |             |             |             |             |             |             |             |             |             |             |             
PKS2032+107                   | |[HB89] 2032+107               |QSO   |  0.601000|    |  18.6|             |             |             |             |             |             |             |             |             |             |             |             
PMNJ2036-2830                 | |LQAC 308-028 001              |QSO   |  2.308000|    | 20.6R|             |             |             |             |             |             |             |             |             |             |             |             
PKS2052-47                    | |[HB89] 2052-474               |QSO   |  1.489000|    |  19.1|             |             |             |             |             |             |             |             |             |             |             |             
PMNJ2110+0810                 | |GALEXASC J211009.59+080955.7  |QSO   |  1.580000|    |      |             |             |             |             |             |             |             |             |             |             |             |             
PKS2107-105                   | |PKS 2107-105                  |VisS  |  2.500400|    |  19.5|             |             |             |             |             |             |             |             |             |             |             |             
B22113+29                     | |B2 2113+29                    |QSO   |  1.514000|    | 20.6V|             |             |             |             |             |             |             |             |             |             |             |             
PMNJ2118+0013                 | |WISE J211817.39+001316.9      |QSO   |  0.462929|    | 19.3g|       19.645|     5.22E-31|       19.319|     6.80E-31|       19.185|     7.69E-31|       18.816|     1.08E-30|       18.544|     1.36E-30|             |             
OX131                         |*|WISE J212100.57+190128.4      |QSO   |  2.180000|    |      |             |             |             |             |             |             |             |             |             |             |             |             
OX036                         |*|[HB89] 2121+053               |QSO   |  1.941000|    |  17.5|             |             |             |             |             |             |             |             |             |             |             |             
PKS2123-463                   |*|PKS 2123-463                  |QSO   |  1.670000|    |  18.0|             |             |             |             |             |             |             |             |             |             |             |             
PMNJ2135-5006                 | |LQAC 323-050 001              |QSO   |  2.181000|    |      |             |             |             |             |             |             |             |             |             |             |             |             
PKS2138-377                   | |PKS 2138-377                  |QSO   |  0.422799|    |  18.0|             |             |             |             |             |             |             |             |             |             |             |             
OX169                         | |[HB89] 2141+175               |QSO   |  0.210740|    | 16.3B|             |             |             |             |             |             |             |             |             |             |             |             
PMNJ2145-3357                 | |WISE J214501.13-335716.2      |QSO   |  1.360000|    | 19.6R|             |             |             |             |             |             |             |             |             |             |             |             
PKS2143-156                   | |[HB89] 2143-156 NED01         |QSO   |  0.698000|    | 17.27|             |             |             |             |             |             |             |             |             |             |             |             
PKS2144+092                   | |[HB89] 2144+092               |QSO   |  1.113000|    | 18.4B|             |             |             |             |             |             |             |             |             |             |             |             
PKS2142-75                    | |[HB89] 2142-758               |QSO   |  1.139000|    | 17.30|             |             |             |             |             |             |             |             |             |             |             |             
PMNJ2151-2742                 | |2MASS J21512190-2742228       |QSO   |  1.484600|    | 19.6b|             |             |             |             |             |             |             |             |             |             |             |             
PKS2149-306                   |*|[HB89] 2149-307               |QSO   |  2.345000|    |  18.4|             |             |             |             |             |             |             |             |             |             |             |             
PMNJ2153-1136                 | |WISE J215350.22-113613.9      |VisS  |  1.582000|    | 20.2R|             |             |             |             |             |             |             |             |             |             |             |             
B22155+31                     | |B2 2155+31                    |QSO   |  1.486000|    | 20.1R|             |             |             |             |             |             |             |             |             |             |             |             
PKS2155-152                   | |[HB89] 2155-152               |QSO   |  0.672000|    | 18.3V|             |             |             |             |             |             |             |             |             |             |             |             
PKS2155-83                    | |PKS 2155-83                   |QSO   |  1.865000|    |  18.5|             |             |             |             |             |             |             |             |             |             |             |             
PKS2201+171                   | |[HB89] 2201+171               |QSO   |  1.075000|    |  18.8|             |             |             |             |             |             |             |             |             |             |             |             
4C+31.63                      | |[HB89] 2201+315               |QSO   |  0.294740|    | 15.47|             |             |             |             |             |             |             |             |             |             |             |             
PKS2204-54                    | |[HB89] 2204-540               |QSO   |  1.206000|    | 17.7R|             |             |             |             |             |             |             |             |             |             |             |             
PKS2209+236                   | |PKS 2209+236                  |QSO   |  1.125000|    |  19.0|             |             |             |             |             |             |             |             |             |             |             |             
PKS2210-25                    | |[HB89] 2210-257               |QSO   |  1.833000|    | 19.0V|             |             |             |             |             |             |             |             |             |             |             |             
MG1J221916+1806               |*|WISE J221914.07+180635.8      |QSO   |  1.071000|    | 19.59|             |             |             |             |             |             |             |             |             |             |             |             
PKS2220-351                   | |PKS 2220-351                  |G     |  0.298000|    | 15.8R|             |             |             |             |             |             |             |             |             |             |             |             
3C446                         |*|3C 446                        |QSO   |  1.404000|    | 17.19|             |             |             |             |             |             |             |             |             |             |             |             
PKS2227-08                    | |[HB89] 2227-088               |QSO   |  1.560469|    | 17.5g|       17.837|     2.76E-30|       17.447|     3.81E-30|       17.070|     5.40E-30|       16.730|     7.38E-30|       16.484|     9.09E-30|             |             
PKS2227-445                   | |[HB89] 2227-445               |QSO   |  1.326000|    |  18.1|             |             |             |             |             |             |             |             |             |             |             |             
CTA102                        | |[HB89] 2230+114               |QSO   |  1.037000|    | 17.33|             |             |             |             |             |             |             |             |             |             |             |             
PKS2232-488                   | |[HB89] 2232-488               |G     |  0.505810|    | 18.3b|             |             |             |             |             |             |             |             |             |             |             |             
PKS2233-173                   | |PKS 2233-173                  |QSO   |  0.647000|    |  19.0|             |             |             |             |             |             |             |             |             |             |             |             
NVSSJ223708-392137            |*|LCRS B223414.5-393714         |G     |          |    | 18.41|             |             |             |             |             |             |             |             |             |             |             |             
PKS2245-328                   | |[HB89] 2245-328               |QSO   |  2.268000|    |  18.6|             |             |             |             |             |             |             |             |             |             |             |             
3C454.3                       | |3C 454.3                      |QSO   |  0.859000|    |  16.1|             |             |             |             |             |             |             |             |             |             |             |             
PKS2255-282                   | |[HB89] 2255-282               |QSO   |  0.925840|    | 18.4b|             |             |             |             |             |             |             |             |             |             |             |             
B22308+34                     | |[HB89] 2308+341               |QSO   |  1.817000|    |  19.5|             |             |             |             |             |             |             |             |             |             |             |             
B32319+444                    | |B3 2319+444                   |QSO   |  1.310000|   :|  19.9|             |             |             |             |             |             |             |             |             |             |             |             
4C+27.50                      | |4C +27.50                     |QSO   |  1.253000|    |      |             |             |             |             |             |             |             |             |             |             |             |             
B22319+31                     | |B2 2319+31                    |G     |  1.489000|    |  17.0|             |             |             |             |             |             |             |             |             |             |             |             
PKS2320-035                   | |[HB89] 2320-035 NED02         |QSO   |  1.410000|    |  18.6|             |             |             |             |             |             |             |             |             |             |             |             
CTS0490                       | |WISE J232528.60-355754.1      |QSO   |  0.360000|    |  17.9|             |             |             |             |             |             |             |             |             |             |             |             
PKS2325+093                   | |PKS 2325+093                  |QSO   |  1.843000|    |  19.5|             |             |             |             |             |             |             |             |             |             |             |             
PKS2326-502                   | |[HB89] 2326-502               |QSO   |  0.518000|   :|  19.0|             |             |             |             |             |             |             |             |             |             |             |             
PKS2326-477                   | |[HB89] 2326-477               |QSO   |  1.304169|    | 18.2b|             |             |             |             |             |             |             |             |             |             |             |             
4C+10.73                      | |[HB89] 2328+107               |QSO   |  1.489000|    |  18.1|             |             |             |             |             |             |             |             |             |             |             |             
PMNJ2331-2148                 | |WISE J233104.01-214815.0      |QSO   |  0.563000|    |      |             |             |             |             |             |             |             |             |             |             |             |             
TXS2331+073                   | |WISE J233412.82+073627.6      |QSO   |  0.401000|    | 16.04|             |             |             |             |             |             |             |             |             |             |             |             
PKS2332-017                   | |[HB89] 2332-017               |QSO   |  1.184000|    | 18.78|             |             |             |             |             |             |             |             |             |             |             |             
